styrk08,platform,date_start,soc,task_name,pct,n_classified,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share
2652,claude_ai,2026-02-05,27-2041,study films or scripts to determine how musical scores can be used to create desired effects or moods.,0.0068,64.0,0.3281,0.0,0.25,0.0,0.4219
2652,claude_ai,2026-02-05,27-2042,"research particular roles to find out more about a character, or the time and place in which a piece is set.",0.0057,44.0,0.4545,0.0,0.0,0.0,0.5455
2652,claude_ai,2026-02-05,27-2041,confer with producers and directors to define the nature and placement of film or television music.,0.0052,22.0,0.0,0.0,1.0,0.0,0.0
2652,claude_ai,2026-02-05,27-2042,seek out and learn new music suitable for live performance or recording.,0.0051,35.0,0.5714,0.0,0.0,0.0,0.4286
2652,claude_ai,2026-02-05,27-2041,"arrange music composed by others, changing the music to achieve desired effects.",0.0049,30.0,0.0,0.0,1.0,0.0,0.0
2652,claude_ai,2026-02-05,27-2041,"apply elements of music theory to create musical and tonal structures, including harmonies and melodies.",0.0042,21.0,0.0,0.0,0.0,0.0,1.0
2652,claude_ai,2026-02-05,27-2041,"rewrite original musical scores in different musical styles by changing rhythms, harmonies, or tempos.",0.0035,20.0,0.0,0.0,1.0,0.0,0.0
2652,claude_ai,2026-02-05,27-2041,"write musical scores for orchestras, bands, choral groups, or individual instrumentalists or vocalists, using knowledge of music theory and of instrumental and vocal capabilities.",0.0035,25.0,0.0,0.0,1.0,0.0,0.0
2652,claude_ai,2026-02-05,27-2042,"provide the musical background for live shows such as ballets, operas, musical theatre, and cabarets.",0.0029,15.0,0.0,0.0,0.0,0.0,1.0
2653,claude_ai,2026-02-05,27-2032,"develop ideas for creating dances, keeping notes and sketches to record influences.",0.0857,797.0,0.4015,0.0,0.5596,0.0,0.0389
2653,claude_ai,2026-02-05,27-2032,"teach students, dancers, and other performers about rhythm and interpretive movement.",0.0035,27.0,0.0,0.0,0.0,0.0,1.0
2654,claude_ai,2026-02-05,27-1011,create custom illustrations or other graphic elements.,0.0848,774.0,0.4922,0.0245,0.4832,0.0,0.0
2654,claude_ai,2026-02-05,27-4032,program computerized graphic effects.,0.0666,650.0,0.4692,0.0708,0.4246,0.0,0.0354
2654,claude_ai,2026-02-05,27-1011,prepare detailed storyboards showing sequence and timing of story development for television production.,0.0602,592.0,0.8429,0.0,0.1571,0.0,0.0
2654,claude_ai,2026-02-05,27-2012,"consult with writers, producers, or actors about script changes or ""workshop"" scripts, through rehearsal with writers and actors to create final drafts.",0.058,544.0,0.1268,0.0,0.7077,0.1085,0.057
2654,claude_ai,2026-02-05,27-1011,"confer with clients to determine objectives, budget, background information, and presentation approaches, styles, and techniques.",0.0484,430.0,0.6674,0.0,0.2977,0.0,0.0349
2654,claude_ai,2026-02-05,27-2012,"plan details such as framing, composition, camera movement, sound, and actor movement for each shot or scene.",0.0304,294.0,0.8129,0.0,0.1871,0.0,0.0
2654,claude_ai,2026-02-05,27-2012,"compile scripts, program notes, and other material related to productions.",0.0282,260.0,0.4,0.0,0.5423,0.0,0.0577
2654,claude_ai,2026-02-05,27-2012,"research production topics using the internet, video archives, and other informational sources.",0.0277,267.0,0.4644,0.0,0.1124,0.0787,0.3446
2654,claude_ai,2026-02-05,27-2012,compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,0.0261,244.0,0.3238,0.0,0.6762,0.0,0.0
2654,claude_ai,2026-02-05,27-4032,study scripts to become familiar with production concepts and requirements.,0.0188,158.0,0.5063,0.0,0.2089,0.1076,0.1772
2654,claude_ai,2026-02-05,27-2012,write and edit news stories from information collected by reporters and other sources.,0.0154,144.0,0.4514,0.0,0.5486,0.0,0.0
2654,claude_ai,2026-02-05,27-2012,"select plays, scripts, books, or ideas to be produced.",0.0145,114.0,0.5351,0.0,0.4649,0.0,0.0
2654,claude_ai,2026-02-05,27-4032,confer with producers and directors concerning layout or editing approaches needed to increase dramatic or entertainment value of productions.,0.0134,101.0,0.2376,0.0,0.7624,0.0,0.0
2654,claude_ai,2026-02-05,27-1011,"mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",0.0105,100.0,0.3,0.0,0.7,0.0,0.0
2654,claude_ai,2026-02-05,27-2012,read scripts and confer with producers to determine the types and numbers of performers required for a given production.,0.0098,66.0,1.0,0.0,0.0,0.0,0.0
2655,claude_ai,2026-02-05,27-2011,"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",0.5111,4989.0,0.4975,0.0144,0.474,0.0054,0.0086
2655,claude_ai,2026-02-05,27-2011,"portray and interpret roles, using speech, gestures, and body movements, to entertain, inform, or instruct radio, film, television, or live audiences.",0.059,460.0,0.487,0.1348,0.3,0.0,0.0783
2655,claude_ai,2026-02-05,27-2011,"read from scripts or books to narrate action or to inform or entertain audiences, utilizing few or no stage props.",0.0099,83.0,0.4096,0.0,0.2169,0.0,0.3735
2655,claude_ai,2026-02-05,27-2011,"perform humorous and serious interpretations of emotions, actions, and situations, using body movements, facial expressions, and gestures.",0.0071,26.0,1.0,0.0,0.0,0.0,0.0
2655,claude_ai,2026-02-05,27-2011,learn about characters in scripts and their relationships to each other to develop role interpretations.,0.0068,44.0,0.6136,0.0,0.0,0.0,0.3864
2655,claude_ai,2026-02-05,27-2011,"tell jokes, perform comic dances, songs and skits, impersonate mannerisms and voices of others, contort face, and use other devices to amuse audiences.",0.0047,23.0,1.0,0.0,0.0,0.0,0.0
2656,claude_ai,2026-02-05,27-3011,"select program content, in conjunction with producers and assistants, based on factors such as program specialties, audience tastes, or requests from the public.",0.0268,252.0,0.4524,0.0,0.4524,0.0,0.0952
2656,claude_ai,2026-02-05,27-3021,analyze and interpret news and information received from various sources to broadcast the information.,0.0163,153.0,0.6471,0.0,0.0,0.0,0.3529
2656,claude_ai,2026-02-05,27-3021,"select material most pertinent to presentation, and organize this material into appropriate formats.",0.0147,140.0,0.6214,0.0,0.3786,0.0,0.0
2656,claude_ai,2026-02-05,27-3011,"prepare and deliver news, sports, or weather reports, gathering and rewriting material so that it will convey required information and fit specific time slots.",0.0108,103.0,1.0,0.0,0.0,0.0,0.0
2656,claude_ai,2026-02-05,27-3011,locate guests to appear on talk or interview shows.,0.0054,41.0,0.6341,0.0,0.3659,0.0,0.0
2656,claude_ai,2026-02-05,27-3021,"write commentaries, columns, or scripts, using computers.",0.0053,51.0,0.5294,0.0,0.4706,0.0,0.0
2656,claude_ai,2026-02-05,27-3021,edit news material to ensure that it fits within available time or space.,0.0041,41.0,0.5366,0.0,0.4634,0.0,0.0
3112,claude_ai,2026-02-05,17-3022,prepare reports and document project activities and data.,0.0415,393.0,0.5165,0.0,0.3588,0.0382,0.0865
3112,claude_ai,2026-02-05,17-3022,conduct materials test and analysis using tools and equipment and applying engineering knowledge.,0.0297,295.0,0.2203,0.1085,0.2237,0.1119,0.3356
3112,claude_ai,2026-02-05,17-3022,draft detailed dimensional drawings and design layouts for projects and to ensure conformance to specifications.,0.0045,29.0,0.0,0.0,1.0,0.0,0.0
3112,claude_ai,2026-02-05,47-4011,"sample and test air to identify gasses, such as bromine, ozone, or sulfur dioxide, or particulates, such as mold, dust, or allergens.",0.0044,21.0,0.0,0.0,0.0,0.0,1.0
3112,claude_ai,2026-02-05,33-1021,"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.0041,35.0,0.4857,0.0,0.5143,0.0,0.0
3113,claude_ai,2026-02-05,17-3023,"provide customer support and education, working with users to identify needs, determine sources of problems, or to provide information on product use.",0.0303,295.0,0.2576,0.1186,0.3356,0.1119,0.1763
3113,claude_ai,2026-02-05,17-3023,write computer or microprocessor software programs.,0.0152,142.0,0.5211,0.1408,0.1549,0.0,0.1831
3113,claude_ai,2026-02-05,17-3024,"assist engineers in the design, configuration, or application of robotic systems.",0.0121,109.0,0.1835,0.0,0.2752,0.0,0.5413
3113,claude_ai,2026-02-05,17-3023,"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",0.0116,82.0,0.0,0.0,0.3049,0.0,0.6951
3113,claude_ai,2026-02-05,17-3023,"provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",0.0097,75.0,0.0,0.0,0.2267,0.0,0.7733
3113,claude_ai,2026-02-05,17-3023,identify solutions to on-site technical design problems involving electrical systems equipment.,0.0066,32.0,0.0,0.0,0.0,0.0,1.0
3113,claude_ai,2026-02-05,17-3023,"adjust or replace defective or improperly functioning circuitry or electronics components, using hand tools or soldering iron.",0.0032,19.0,0.0,1.0,0.0,0.0,0.0
3114,claude_ai,2026-02-05,17-3023,"provide customer support and education, working with users to identify needs, determine sources of problems, or to provide information on product use.",0.0303,295.0,0.2576,0.1186,0.3356,0.1119,0.1763
3114,claude_ai,2026-02-05,17-3023,write computer or microprocessor software programs.,0.0152,142.0,0.5211,0.1408,0.1549,0.0,0.1831
3114,claude_ai,2026-02-05,17-3023,"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",0.0116,82.0,0.0,0.0,0.3049,0.0,0.6951
3114,claude_ai,2026-02-05,17-3023,"provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",0.0097,75.0,0.0,0.0,0.2267,0.0,0.7733
3114,claude_ai,2026-02-05,17-3023,identify solutions to on-site technical design problems involving electrical systems equipment.,0.0066,32.0,0.0,0.0,0.0,0.0,1.0
3114,claude_ai,2026-02-05,17-3023,"adjust or replace defective or improperly functioning circuitry or electronics components, using hand tools or soldering iron.",0.0032,19.0,0.0,1.0,0.0,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.0537,531.0,0.2524,0.3164,0.0546,0.032,0.3446
3115,claude_ai,2026-02-05,17-3029,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.0529,523.0,0.2371,0.0803,0.1778,0.0994,0.4054
3115,claude_ai,2026-02-05,17-3029,"write software programs for microcontrollers or computers in machine, assembly, or other languages.",0.0183,178.0,0.3708,0.2472,0.1798,0.0,0.2022
3115,claude_ai,2026-02-05,17-3024,"assist engineers in the design, configuration, or application of robotic systems.",0.0121,109.0,0.1835,0.0,0.2752,0.0,0.5413
3115,claude_ai,2026-02-05,17-3029,"set up and operate specialized or standard test equipment to diagnose, test, or analyze the performance of electronic components, assemblies, or systems.",0.0105,82.0,0.2439,0.3049,0.0,0.0,0.4512
3115,claude_ai,2026-02-05,17-3029,"prepare or maintain design, testing, or operational records and documentation.",0.0078,64.0,0.4531,0.0,0.5469,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"select electronics equipment, components, or systems to meet functional specifications.",0.0072,67.0,0.2985,0.0,0.3433,0.0,0.3582
3115,claude_ai,2026-02-05,17-3029,compile information or prepare reports on nanotechnology experiments or applications.,0.0067,52.0,0.4615,0.0,0.5385,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"prepare specifications, designs, or sketches for machines, components, or systems related to the generation, transmission, or use of mechanical or fluid energy.",0.0057,47.0,0.3404,0.0,0.6596,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"select and use laboratory, operational, or diagnostic techniques or test equipment to assess electromechanical circuits, equipment, processes, systems, or subsystems.",0.0057,24.0,0.0,0.0,0.0,0.0,1.0
3115,claude_ai,2026-02-05,17-3027,"read and interpret blueprints, schematics, work specifications, drawings, or charts.",0.0042,16.0,1.0,0.0,0.0,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"select electromechanical equipment, materials, components, or systems to meet functional specifications.",0.0036,16.0,0.0,0.0,0.0,0.0,1.0
3115,claude_ai,2026-02-05,17-3029,"integrate software or hardware components, using computer, microprocessor, or control architecture.",0.0034,17.0,0.0,0.0,1.0,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,"prepare detailed verbal or written presentations for scientists, engineers, project managers, or upper management.",0.0033,19.0,0.0,0.0,1.0,0.0,0.0
3115,claude_ai,2026-02-05,17-3029,prepare cost and materials estimates or project schedules.,0.0031,18.0,0.0,0.0,1.0,0.0,0.0
3116,claude_ai,2026-02-05,17-3029,"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.0537,531.0,0.2524,0.3164,0.0546,0.032,0.3446
3116,claude_ai,2026-02-05,17-3029,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.0529,523.0,0.2371,0.0803,0.1778,0.0994,0.4054
3116,claude_ai,2026-02-05,17-3029,"write software programs for microcontrollers or computers in machine, assembly, or other languages.",0.0183,178.0,0.3708,0.2472,0.1798,0.0,0.2022
3116,claude_ai,2026-02-05,17-3029,"set up and operate specialized or standard test equipment to diagnose, test, or analyze the performance of electronic components, assemblies, or systems.",0.0105,82.0,0.2439,0.3049,0.0,0.0,0.4512
3116,claude_ai,2026-02-05,17-3029,"prepare or maintain design, testing, or operational records and documentation.",0.0078,64.0,0.4531,0.0,0.5469,0.0,0.0
3116,claude_ai,2026-02-05,17-3029,"select electronics equipment, components, or systems to meet functional specifications.",0.0072,67.0,0.2985,0.0,0.3433,0.0,0.3582
